mb_code16,lon_old,lat_old,lon_new,lat_new,old_outside_bounds,shift_metres
20483340000,144.891394,-38.360135,144.89138436045164,-38.360146303056766,False,1.5113017890103195
20483350000,144.902406,-38.358652,144.9024124807966,-38.35866656788215,False,1.7134209744610434
20520500000,144.978642,-37.865059,144.9786667390501,-37.865040451706896,False,2.9961966910900184
20515080000,145.145538,-37.678812,145.14556835974878,-37.678804612449795,False,2.8008663936164684
20515090000,145.134104,-37.683188,145.13408937698006,-37.68318433397562,False,1.3525372768238824
20515100000,145.165587,-37.677076,145.165609112361,-37.67707715904147,False,1.954905877358387
20515110000,145.108378,-37.684286,145.10841121581325,-37.68428570897397,False,2.9300675819596855
20515120000,145.151832,-37.676698,145.15181707682078,-37.67670332640965,False,1.4431198623145671
20501700000,145.043185,-38.221209,145.04320465694897,-38.221210978321665,False,1.7352698434771154
20515130000,145.094452,-37.690148,145.09448531398544,-37.690155527913326,False,3.05480232722338
20515140000,145.120975,-37.683569,145.12097175272632,-37.6835744945231,False,0.6737587931371873
20515150000,145.151874,-37.670259,145.15187817669377,-37.67023974950485,False,2.168159323435691
20515160000,145.145417,-37.699012,145.14545807977237,-37.69901621822144,False,3.6529611896729675
20515170000,145.130567,-37.68246,145.1305643096557,-37.68246717710111,False,0.831188152222358
20515180000,145.111892,-37.683671,145.11191076427883,-37.68365659107119,False,2.3015630161571
20515191000,145.142462,-37.676916,145.14245299289306,-37.6769147148878,False,0.807275331415944
20483050000,144.97198,-38.338765,144.9719732191189,-38.33877243872965,False,1.0164955991266094
20515192000,145.144173,-37.675329,145.14414698561305,-37.67533638856931,False,2.437061211101909
20515200000,145.146643,-37.685626,145.14662366419842,-37.685612905255894,False,2.24080377507747
20501680000,145.090435,-38.197432,145.09041562107242,-38.19743765132283,False,1.809722482621717
20501710000,145.035894,-38.219941,145.03591676385528,-38.21998445527767,False,5.219241820601277
20501720000,145.047348,-38.21911,145.0473465394345,-38.219132972986834,False,2.5532215633698185
20515260000,145.172231,-37.671847,145.17222765907673,-37.67184000947436,False,0.8299786385607364
20515270000,145.097307,-37.691284,145.09729618424274,-37.69128354617199,False,0.9552720482909833
20515280000,145.105069,-37.686287,145.10507731080858,-37.686292034598935,False,0.921749740393612
20515290000,145.174815,-37.671622,145.1748261819736,-37.67162172698018,False,0.9869688122924185
20515300000,145.156528,-37.663758,145.15652583573342,-37.66376990873367,False,1.3354746918750278
20515310000,145.182735,-37.666091,145.18273490254145,-37.66610556991825,False,1.6171405332115392
20515320000,145.182213,-37.668537,145.1822330079886,-37.66852989132346,False,1.9335335854933646
20515330000,145.181472,-37.671004,145.18145858993142,-37.67099997450416,False,1.2646361862077289
20515340000,145.178819,-37.671583,145.17876662928288,-37.6715617075,False,5.1896102495696015
20501930000,145.100398,-38.176893,145.10038078649336,-38.17688529806968,False,1.7337075581334302
20501940000,145.097862,-38.184554,145.09788002777597,-38.184519363185046,False,4.156472296143113
20501950000,145.115986,-38.196531,145.11597996314453,-38.196553015197814,False,2.5002542299890917
20501960000,145.098256,-38.208213,145.0982655874055,-38.20817004972106,False,4.840882303925048
20501970000,145.060273,-38.229784,145.06024565817694,-38.229783386933825,False,2.39495391519163
20501980000,145.066519,-38.222283,145.06651752747754,-38.22228265408821,False,0.13453928168279775
20516240000,145.154063,-37.676788,145.15408658507096,-37.67680661777115,False,2.932379548662537
20516250000,145.155304,-37.67831,145.1553002482495,-37.67832706328512,False,1.9225615945744654
20492230000,144.845511,-38.430709,144.84553181663603,-38.43070853731426,False,1.818356552933972
